id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website
mens-washington-and-lee-university,Washington and Lee University,boys,Lexington,VA,37.788939,-79.443018,Old Dominion Athletic Conf.,84,95,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Old Dominion Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.wlu.edu/
mens-waynesburg-university,Waynesburg University,boys,Waynesburg,PA,39.899871,-80.186205,Presidents' Athletic Conference,67,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Presidents' Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.waynesburg.edu/
mens-webster-university,Webster University,boys,Saint Louis,MO,38.588875,-90.345151,St. Louis Intercollegiate Athletic Conference,64,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the St. Louis Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.webster.edu/
mens-wentworth-institute-of-technology,Wentworth Institute of Technology,boys,Boston,MA,42.336632,-71.094983,Conference of New England,70,86,Engineering|Computer Science|Math,Private,,,"Auto-generated profile: Private program in the Conference of New England. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://wit.edu/
mens-wesleyan-university-connecticut,Wesleyan University (Connecticut),boys,Middletown,CT,41.554665,-72.657146,New England Small College Athletic Conference,93,95,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the New England Small College Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.wesleyan.edu/
mens-western-connecticut-state-university,Western Connecticut State University,boys,Danbury,CT,41.400365,-73.444264,Little East Conference,68,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Little East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.wcsu.edu/
mens-western-new-england-university,Western New England University,boys,Springfield,MA,42.115017,-72.520466,Conference of New England,70,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Conference of New England. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www1.wne.edu/
mens-westfield-state-university,Westfield State University,boys,Westfield,MA,42.132698,-72.796503,Massachusetts State Collegiate Athletic Conference,69,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Massachusetts State Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.westfield.ma.edu/
mens-westminster-college-missouri,Westminster College (Missouri),boys,New Wilmington,PA,41.119272,-80.331017,St. Louis Intercollegiate Athletic Conference,64,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the St. Louis Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.westminster.edu/
mens-westminster-college-pennsylvania,Westminster College (Pennsylvania),boys,New Wilmington,PA,41.119272,-80.331017,Presidents' Athletic Conference,67,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Presidents' Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.westminster.edu/
mens-wheaton-college-illinois,Wheaton College (Illinois),boys,Wheaton,IL,41.870176,-88.099643,College Conference of Illinois & Wisconsin,88,84,Business|Education|Biology,Private,,,"Auto-generated profile: Private program in the College Conference of Illinois & Wisconsin. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing stronger soccer relative to academic selectivity. Verify roster fit, admissions, and aid directly with the school.",https://www.wheaton.edu/
